"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-let-7f-2-5p",13160.9424438651,-3.35173348693096,0.731643303144032,-4.58110321317482,4.62529485831633e-06,6.43604859008273e-05
"hsa-miR-4485-3p",4.99972570304653,-2.15602786282512,0.997850388848161,-2.16067246845879,0.03072064908183,0.0866004504289518
"hsa-miR-1273d-3p",2.31209813131727,-2.7398463380774,1.11458480028301,-2.45817665679785,0.0139644463508413,0.0454365567833344
"hsa-miR-9-3-3p",5.07186964456657,1.88634836284037,0.870406992796848,2.16720267466951,0.0302194035399302,0.0855562333987633
"hsa-miR-3176-3p",3.76590284448827,3.10744308629588,1.11898574275502,2.77701758616258,0.00548602105927602,0.021105045722156
"hsa-miR-551b-5p",2.38731153301887,5.97432387462633,1.87524506511623,3.18588966624264,0.00144309621097089,0.00731616218585241
"hsa-let-7a-2-3p",8.81246282362108,-7.21500258649192,1.49207153610377,-4.83556077031828,1.32770803324029e-06,2.28505540457671e-05
"hsa-miR-3135b-3p",1.69763982206801,-3.8270605619458,1.43081065177515,-2.6747498400279,0.00747850302453132,0.0277894373752471
"hsa-miR-1255a-5p",3.7846761424551,4.14662475894194,1.20987778606697,3.42730878002285,0.000609595467159111,0.00352810119931025
"hsa-miR-500b-5p",22.5036153029274,2.56453353485516,0.698989168840021,3.66891741557458,0.000243579740924508,0.0017315342452677
"hsa-miR-3929-3p",5.29935299734961,-3.25034701049875,0.946555561005391,-3.43386816833696,0.000595033517393718,0.00347457071763832
"hsa-miR-205-5p",7433.26879541897,-4.42916431438256,1.71975962849217,-2.57545545377519,0.0100108167503497,0.0350110917365171
"hsa-miR-1275-5p",29.8933998864405,-3.55987224617015,0.831096297319425,-4.28334509208135,1.8410429020691e-05,0.000194200331927934
"hsa-miR-204-5p",10.4626945004816,6.26122518336561,1.32433714396638,4.7278181480384,2.26945298729743e-06,3.45167965975005e-05
"hsa-miR-24-2-5p",55.8044215459885,-5.28276200080944,0.73885649565787,-7.14991616349766,8.68309149078409e-13,1.4196854587432e-10
"hsa-miR-619-5p",7.95529371703153,-3.8546531704935,0.896468773722439,-4.29981867018936,1.70937915515229e-05,0.0001863223279116
"hsa-miR-4473-5p",5.89616043451923,4.76616797190895,1.97297943910194,2.4157210548927,0.0157040868858436,0.0493772731891429
"hsa-miR-1271-5p",3.69078814521639,4.15825664046988,1.20029887013694,3.46435104116649,0.00053151241385298,0.00316008289690772
