"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-miR-20a-5p",3456.82576288791,-1.27823377346864,0.410789523695472,-3.11165134390385,0.00186044083218088,0.0756579271753558
"hsa-miR-106a-5p",85.8368516964158,-1.3681223150107,0.411143945551104,-3.32759932333879,0.000875977564466819,0.074327533118946
"hsa-miR-574-5p",51.5795808046947,1.36529458300439,0.406233314000813,3.36086316889723,0.000776993077371818,0.074327533118946
"hsa-miR-363-3p",27.6333411724561,-2.46603471344685,0.42728165214903,-5.77145005184246,7.85922561726464e-09,2.87647657591886e-06
"hsa-miR-203a-3p",947.113110198019,-1.21034522673638,0.376226029447755,-3.21706934661854,0.00129507291794134,0.074327533118946
"hsa-miR-210-3p",352.154660220761,1.23420124738269,0.359897934043411,3.42930906414656,0.000605120030525321,0.074327533118946
"hsa-miR-20b-5p",13.1390853021771,-1.47800858050513,0.463291248494108,-3.19023634767392,0.00142156484107274,0.074327533118946
"hsa-miR-4532-5p",24.4145641483031,-1.46193717852728,0.465025986492757,-3.1437752319032,0.00166783491330421,0.0756579271753558
"hsa-miR-17-5p",995.654760402803,-1.33807565882351,0.412845155121931,-3.24110781541888,0.00119066142394975,0.074327533118946
