"HEK_Pellet_SDPR_1"	"HEK_Pellet_PRTF_1"	"HEK_Pellet_CAV_1"	"HEK_Pellet_PN4.11_1"	"HEK_Pellet_PRKCA4_1"	"HEK_Pellet_SDPR_2"	"HEK_Pellet_PRTF_2"	"HEK_Pellet_CAV_2"	"HEK_Pellet_PN4.11_2"	"HEK_Pellet_PRKCA4_2"	"HEK_Pellet_SDPR_3"	"HEK_Pellet_PRTF_3"
"hsa-miR-217-5p"	27.511518011071	29.0727094002365	35.9329464821944	38.1880275652899	0	0	31.4757613708871	30.0550376663641	37.9514216959525	22.4895044821742	14.9270088733054	9.9173668576876
"hsa-miR-331-5p"	62.5261772978887	66.1654765660555	74.8963824267426	75.8144664899139	0	0	89.3911622933195	98.120858263718	67.3964902531571	83.9608167334503	57.0738574567558	79.3389348615008
"hsa-miR-24-2-3p"	832.848681607877	1060.65263949828	1272.80557418857	1439.9132746677	3826.21603659473	4407.34448807717	1121.79613525842	967.949007196137	753.793755064436	1195.69198830226	1094.06194447873	1218.18322901929
"hsa-miR-1276-5p"	0.833682363971849	5.01253610348905	5.19512479260642	7.8622409693244	0	0	4.4066065919242	7.95574526462579	11.7780274228818	5.99720119524645	7.0244747639084	6.61157790512507
"hsa-miR-199a-1-5p"	5.83577654780294	8.02005776558248	6.92683305680857	7.30065232865837	0	0	6.92466750159517	7.07177356855625	13.7410319933621	4.49790089643484	3.5122373819542	4.9586834288438
"hsa-miR-1268a-5p"	2.50104709191555	2.00501444139562	7.79268718890964	6.17747504732631	0	0	2.51806090967097	0.883971696069532	0	2.24895044821742	14.9270088733054	11.5702613339689
"hsa-miR-375-3p"	5.00209418383109	52.1303754762861	27.2744051611837	17.4092478606469	246.852647522241	88.1468897615434	65.4695836514452	27.4031225781555	20.9387154184566	31.4853062750439	18.4392462552596	36.3636784781879
"hsa-miR-548aq-3p"	26.6778356470992	44.1103177107037	19.4817179722741	19.094013782645	0	0	23.2920634144565	22.9832640978078	17.012706277496	29.9860059762323	28.0978990556336	59.5042011461256
"hsa-miR-4497-5p"	4.16841181985924	7.01755054488467	10.8231766512634	22.4635456266411	0	0	10.0722436386839	5.30383017641719	17.6670411343227	19.490903884551	3.5122373819542	6.61157790512507
"hsa-miR-598-3p"	327.637169040937	379.95023664447	304.780654499577	335.830007118285	0	0	317.275674618542	390.715489662733	240.79522731225	361.331372013599	299.418236811596	239.669699060784
"hsa-let-7c-5p"	385.994934518966	674.687359529627	949.841982914875	705.355332676532	617.131618805602	176.293779523087	1064.5102495634	622.31607403295	534.591578027469	432.54813620715	451.322503581115	323.967317351128
"hsa-miR-25-5p"	90.0376953089597	76.1905487730336	152.823254315839	130.850153275185	0	88.1468897615434	176.264263676968	112.264405400831	80.4831873896924	92.2069683769142	165.075156951847	92.5620906717509
"hsa-miR-421-3p"	320.967710129162	413.032974927498	313.006268754537	237.55199500173	246.852647522241	0	325.459372574973	418.118612240889	357.921166684242	236.139797062829	282.735109247313	271.074694110128
"hsa-miR-4677-3p"	35.8483416507895	80.2005776558248	48.0549043316094	43.2423253312842	246.852647522241	0	49.1021877385839	50.3863866759633	45.8034399778737	47.2279594125658	78.147281748481	54.5455177172818
"hsa-miR-93-3p"	65.0272243898042	40.1002888279124	123.384213824403	83.6767074592383	0	88.1468897615434	125.273530256131	78.6734809501883	82.4461919601727	63.7202626994936	83.4156378214123	64.4628845749694
"hsa-miR-98-5p"	26.6778356470992	47.1178393727971	71.4329658983383	44.9270912532823	1110.83691385008	440.734448807717	84.9845557013953	38.8947546270594	33.3710776981651	37.4825074702903	42.1468485834504	52.8926232410005
"hsa-let-7a-1-3p"	208.420590992962	545.363928059609	158.451306174496	171.846124043805	123.42632376112	176.293779523087	133.457228212561	363.312367084578	137.410319933621	287.86565737183	111.513536877046	67.7686735275319
"hsa-miR-149-5p"	317.632980673274	344.862483920047	209.96962703451	207.787797046431	0	176.293779523087	211.517116412362	272.263282389416	189.102773622936	205.404140937191	223.90513309958	186.777075819783
"hsa-miR-605-5p"	8.33682363971849	2.00501444139562	0.432927066050535	2.24635456266411	0	0	1.88854568225323	1.76794339213906	3.27167428413384	5.24755104584065	12.2928308368397	16.5289447628127
"hsa-miR-151b-3p"	40.8504358346206	188.471357491188	35.0670923500934	67.3906368799234	0	0	64.2105531966098	374.803999133481	54.9641279734485	292.363558268265	29.8540177466107	239.669699060784
"hsa-miR-33a-5p"	47.5198947463954	45.1128249314015	34.6341652840428	83.1151188185722	0	0	23.2920634144565	83.093339430536	17.012706277496	64.4699128488994	18.4392462552596	72.7273569563757
"hsa-miR-3909-3p"	13.3389178235496	36.0902599451212	20.7804991704257	20.217191063977	0	0	24.551093869292	25.6351791860164	20.9387154184566	25.4881050797974	26.3417803646565	19.8347337153752
"hsa-miR-28-5p"	100.875566040594	131.328445911413	326.427007802104	320.667113820302	0	264.44066928463	193.890690044665	219.224980625244	132.829975935834	219.647493775901	143.123673314634	170.24813105697
"hsa-miR-185-5p"	498.542053655166	685.714938957302	1823.48880220485	1661.17919909011	740.557942566723	617.028228330804	1025.4803054635	536.570819514206	637.976485406098	516.508952940601	1041.37838374942	745.455408802851
"hsa-miR-374a-3p"	661.943796993648	862.156209800117	134.640317541716	152.75211026116	987.410590088964	264.44066928463	437.513083055331	556.902168523805	490.751142620076	793.129858071343	511.030539074336	1238.01796273467
"hsa-miR-378c-5p"	2344.31480748884	6221.55981165061	3698.92885233577	4644.33805830806	9010.12163456179	2732.55358260785	5445.30671716347	3453.67741654366	5478.74575621052	5000.91614668614	5496.65150275833	6621.49527198275
"hsa-miR-10a-3p"	392.664393430741	378.947729423772	321.231883009497	341.445893524945	370.278971283361	176.293779523087	312.2395527992	419.002583936958	295.105020428872	516.508952940601	416.200129761573	347.107840019066
"hsa-miR-1307-5p"	195.915355533384	280.702021795387	139.835442334323	304.942631881653	123.42632376112	88.1468897615434	250.547060512262	573.697630749126	194.33745247755	442.293588149426	302.052414848061	699.174363466976
"hsa-miR-31-5p"	453.523206000686	182.456314167002	939.884660395712	593.037604543326	123.42632376112	1234.05645666161	297.131187341175	414.58272545661	244.066901596384	407.060031127353	218.636777026649	348.760734495347
"hsa-miR-6868-3p"	14.1726001875214	35.0877527244234	7.79268718890964	8.98541825065646	0	0	8.8132131838484	15.027518833182	12.4323622797086	19.490903884551	12.2928308368397	6.61157790512507
"hsa-miR-378f-3p"	43.3514829265361	97.2432004076876	70.1341847001867	104.455487163881	370.278971283361	176.293779523087	122.75546934646	67.1818489012844	128.903966794873	102.702070468596	99.2207060402062	133.884452578783
"hsa-miR-320e-3p"	3.3347294558874	0	7.3597601228591	15.7244819386488	740.557942566723	88.1468897615434	12.5903045483549	7.07177356855625	7.19768342509444	5.99720119524645	2.63417803646565	3.30578895256253
"hsa-miR-374b-5p"	2235.10241780853	1345.36469017646	1146.82379796787	1275.92939159322	863.984266327843	881.468897615434	1947.09059840308	1887.27957110845	1847.18730082196	2290.93085658415	1527.82326115008	2100.82887935349
"hsa-miR-193b-3p"	251.772073919498	180.451299725606	62.3414975112771	103.893898523215	0	176.293779523087	130.93916730289	182.098169390324	119.088943942472	229.392945718177	168.587394333802	576.860172222162
"hsa-miR-378i-5p"	1417.26001875214	3412.53457925535	1465.02519151501	1804.38430245995	4937.05295044482	1234.05645666161	2671.6626251609	1842.1970146089	3038.07674024668	2572.79931276073	2990.670130734	3233.06159560616
"hsa-miR-4284-5p"	7.50314127574664	2.00501444139562	6.92683305680857	1.12317728133206	0	88.1468897615434	8.18369795643065	4.41985848034766	9.16068799557475	5.99720119524645	0.87805934548855	0
"hsa-miR-4461-3p"	5.83577654780294	11.0275794276759	11.2561037173139	7.30065232865837	0	0	9.44272841126614	3.53588678427813	18.3213759911495	10.4951020916813	17.561186909771	13.2231558102501
"hsa-miR-218-1-5p"	58691.2384236182	46706.811412311	16574.1797966787	25859.4721367486	7405.57942566723	8373.95452734663	21994.0030155211	36975.6520748924	18905.6970182958	43842.5393378492	33601.5750331558	52433.1185765943
"hsa-miR-21-3p"	65.0272243898042	66.1654765660555	26.8414780951332	48.8582117379445	123.42632376112	617.028228330804	42.8070354644065	52.1543300681024	34.0254125549919	64.4699128488994	121.17218967742	85.9505127666258
"hsa-miR-548d-1-3p"	4.16841181985924	11.0275794276759	5.62805185865696	7.8622409693244	0	0	5.03612181934194	9.72368865676485	3.92600914096061	9.74545194227549	19.3173056007481	24.793417144219
"hsa-miR-130b-5p"	624.428090614915	1667.16950802046	577.524706111414	521.154258538074	0	264.44066928463	922.239808166993	1164.19072372357	585.629696859957	577.980265191877	718.252544609634	277.686272015253
"hsa-miR-29c-3p"	44.185165290508	19.0476371932584	21.2134262364762	29.7641979552995	0	176.293779523087	21.4035177322033	49.5024149798938	18.3213759911495	38.9818077691019	21.0734242917252	61.1570956224069
"hsa-miR-4286-5p"	75.0314127574664	47.1178393727971	51.9512479260642	130.288564634519	0	0	125.273530256131	67.1818489012844	83.7548616738262	160.425131972843	106.245180804115	408.264935641473
"hsa-miR-625-3p"	159.233331518623	220.551588553518	167.109847495507	192.063315107782	0	88.1468897615434	128.42110639322	162.650792076794	182.559425054668	132.688076444828	124.684427059374	72.7273569563757
"hsa-miR-24-1-3p"	847.021281795398	1068.67269726387	1281.03118844353	1442.15962923036	3826.21603659473	4407.34448807717	1126.20274185034	975.020780764694	758.374099062224	1209.18569099157	1097.57418186069	1239.67085721095
"hsa-miR-7641-2-5p"	50.0209418383109	23.0576660760496	16.4512285099203	18.5324251419789	123.42632376112	88.1468897615434	32.1052765983049	31.8229810585031	26.1733942730707	32.2349564244497	39.5126705469848	41.3223619070317
"hsa-miR-424-5p"	132.555495871524	53.132882696984	223.390366082076	198.802378795774	0	264.44066928463	113.312740935194	137.899584586847	71.3224993941177	145.432128984726	93.0742906217863	201.653126106314
"hsa-miR-548am-3p"	12.5052354595777	16.040115531165	3.89634359445482	9.54700689132249	0	0	6.29515227417743	7.07177356855625	5.88901371144091	11.9944023904929	5.2683560729313	16.5289447628127
"hsa-miR-652-3p"	418.508546713868	339.849947816558	319.500174745295	395.91999166955	123.42632376112	176.293779523087	380.227197360317	443.753791426905	414.848299228171	560.738311755543	363.51656903226	872.728283476509
"hsa-miR-138-1-5p"	64.1935420258324	19.0476371932584	28.1402592932848	16.2860705793148	0	0	24.551093869292	26.519150882086	20.9387154184566	24.7384549303916	28.9759584011222	38.0165729544691
"hsa-miR-3913-1-5p"	12.5052354595777	14.0351010897693	10.3902495852128	8.42382960999043	0	0	8.8132131838484	8.83971696069532	11.7780274228818	14.2433528387103	6.14641541841985	6.61157790512507
"hsa-miR-3912-3p"	60.858812569945	55.1378971383796	12.121957849415	21.3403683453091	0	0	11.3312740935194	30.9390093624336	19.630045704803	37.4825074702903	4.39029672744275	26.4463116205003
"hsa-miR-128-1-5p"	3.3347294558874	5.01253610348905	19.4817179722741	12.9165387353187	0	0	16.3673959128613	9.72368865676485	14.3953668501889	8.24615164346387	28.0978990556336	8.26447238140633
"hsa-miR-629-3p"	10.837870731634	6.01504332418686	10.3902495852128	14.6013046573167	0	0	8.18369795643065	3.53588678427813	7.85201828192121	6.74685134465226	20.1953649462367	6.61157790512507
"hsa-miR-195-3p"	26.6778356470992	93.2331715248964	33.7683111519418	34.8184957212938	123.42632376112	0	64.2105531966098	40.6626980191985	53.0011234029682	44.2293588149426	71.1228069845726	41.3223619070317
"hsa-let-7c-3p"	4.16841181985924	8.02005776558248	9.52439545311178	11.2317728133206	0	88.1468897615434	14.4788502306081	10.6076603528344	5.23467885461414	8.24615164346387	9.65865280037406	1.65289447628127
"hsa-miR-671-5p"	81.7008716692412	38.0952743865168	77.0610177569953	55.0356867852708	0	176.293779523087	49.7317029660017	56.57418854845	73.285503964598	40.4811080679136	164.197097606359	90.9091961954696
"hsa-miR-218-1-3p"	32.5136121949021	25.0626805174453	23.8109886327794	20.217191063977	0	0	13.8493350031903	17.6794339213906	7.85201828192121	11.2447522410871	28.9759584011222	52.8926232410005
"hsa-miR-5100-3p"	84.2019187611567	167.418705856534	65.8049140396814	192.063315107782	370.278971283361	0	347.492405534594	153.811075116099	234.90621360081	193.409738546698	341.565085395046	206.611809535158
"hsa-miR-125a-3p"	10.0041883676622	10.0250722069781	29.8719675574869	19.655602423311	0	0	37.7709136450646	13.259575441043	11.7780274228818	17.2419534363336	24.5856616736794	28.0992060967815
"hsa-miR-676-3p"	12.5052354595777	33.0827382830277	35.0670923500934	23.0251342673072	0	0	47.2136420563307	40.6626980191985	22.2473851321101	23.23915463158	28.0978990556336	31.4049950493441
"hsa-miR-887-3p"	16.673647279437	16.040115531165	3.03048946235375	3.36953184399617	0	0	7.55418272901291	6.18780187248672	10.4693577092283	16.4923032869277	10.5367121458626	44.6281508595942
"hsa-miR-484-5p"	935.391612376414	359.900092230514	2102.72675980745	2068.89255221365	246.852647522241	528.881338569261	1219.37099550817	891.927441334158	1018.79937207928	1272.90595369106	1051.91509589528	1067.7698316777
"hsa-miR-3143-5p"	5.83577654780294	12.0300866483737	6.49390599075803	6.17747504732631	0	0	3.77709136450646	9.72368865676485	5.88901371144091	9.74545194227549	2.63417803646565	13.2231558102501
"hsa-miR-27b-5p"	11.6715530956059	27.0676949588409	22.9451345006784	15.1628932979828	0	88.1468897615434	35.8823679628113	14.1435471371125	13.7410319933621	8.24615164346387	21.0734242917252	13.2231558102501
"hsa-miR-126-3p"	226.761603000343	228.571646319101	580.555195573768	588.544895417998	0	352.587559046174	332.384040076568	282.87094274225	203.498140473125	318.601313497468	224.783192445069	147.107608389033
"hsa-miR-7-3-5p"	6329.31650727428	7958.90482511992	3652.17272920232	2663.61492267897	2838.80544650577	6787.31051163885	4998.35090569688	4525.935083876	6469.40872944625	4093.0898157557	47265.0565083032	35481.0328278537
"hsa-miR-32-3p"	110.879754408256	73.1830271109402	54.1158832563169	53.9125095039387	0	88.1468897615434	52.8792791030904	76.9055375580493	41.2230959800863	134.937026893045	46.5371453108932	84.2976182903446
"hsa-miR-216b-5p"	10.0041883676622	31.0777238416321	28.1402592932848	42.6807366906182	0	0	21.4035177322033	35.3588678427813	22.2473851321101	20.2405540339568	8.7805934548855	18.1818392390939
"hsa-miR-576-5p"	171.738566978201	138.345996456298	54.5488103223675	65.1442823172593	0	0	61.6924922869388	133.479726106499	98.8045633808419	124.441924801364	114.147714913512	226.446543250533
"hsa-miR-1304-5p"	5.83577654780294	13.0325938690715	9.09146838706124	12.3549500946526	0	88.1468897615434	19.51497204995	7.95574526462579	10.4693577092283	5.24755104584065	14.0489495278168	8.26447238140633
"hsa-miR-29a-3p"	429.346417445502	488.221016479834	407.817296219604	489.143706020111	1727.96853265569	2732.55358260785	353.158042581354	703.641470071347	253.227589591959	476.777495022093	201.953649462367	376.859940592129
"hsa-miR-548f-1-3p"	23.3431061912118	57.1429115797752	13.4207390475666	10.6701841726545	246.852647522241	0	16.3673959128613	21.2153207056688	27.4820639867242	38.2321576196961	26.3417803646565	62.8099900986881
"hsa-miR-16-1-5p"	1104.6291322627	497.243581466114	1297.91534401951	1470.80064990433	246.852647522241	617.028228330804	1197.96747777596	945.849714794399	900.364762993632	1339.62481698818	1092.30582578776	3080.99530378828
"hsa-let-7a-3-3p"	208.420590992962	545.363928059609	158.884233240546	171.846124043805	123.42632376112	176.293779523087	134.086743439979	363.312367084578	137.410319933621	287.116007222424	111.513536877046	67.7686735275319
"hsa-miR-140-3p"	1571.49125608693	3179.95290405345	2585.00751138775	1964.99865369043	6294.74251181714	1057.76267713852	2052.84915660926	1502.7518833182	2626.50011530264	2117.012021922	2452.41975194952	1973.55600467983
"hsa-miR-30a-3p"	766.987774854101	1951.88155869864	462.799033608022	416.698771374193	3209.08441778913	440.734448807717	1660.66116992801	984.744469421458	977.576276099191	796.878108818372	1170.45310753624	1016.53010291298
"hsa-miR-187-3p"	24.1767885551836	28.0702021795387	18.1829367741225	17.9708365013129	0	0	21.4035177322033	24.7512074899469	13.7410319933621	15.7426531375219	14.9270088733054	14.8760502865314
"hsa-miR-182-3p"	4.16841181985924	8.02005776558248	6.06097892470749	7.8622409693244	0	0	6.92466750159517	7.95574526462579	1.9630045704803	4.49790089643484	3.5122373819542	9.9173668576876
"hsa-miR-181b-1-5p"	1036.26717841701	1123.81059440225	1168.03722420434	713.217573645856	370.278971283361	617.028228330804	876.285196565498	1455.90138342652	738.089718500594	847.854318977967	1008.01212862086	922.315117764947
"hsa-miR-196a-2-5p"	369.321287239529	309.774731195623	782.299208353317	542.494626883384	0	352.587559046174	834.737191555927	433.146131074071	331.747772411171	305.107610808163	488.200996091634	385.124412973535
"hsa-miR-1273e-3p"	2.50104709191555	5.01253610348905	4.32927066050535	2.80794320333014	0	0	4.4066065919242	2.6519150882086	5.23467885461414	2.24895044821742	11.4147714913512	9.9173668576876
"hsa-miR-542-3p"	384.327569791022	602.506839639384	464.530741872224	333.583652555621	863.984266327843	264.44066928463	297.131187341175	346.516904859256	316.043735847329	616.962072960979	244.100498045817	566.942805364474
"hsa-miR-26b-3p"	15.0062825514933	18.0451299725606	18.615863840173	11.2317728133206	0	0	10.7017588661016	25.6351791860164	7.19768342509444	17.9916035857394	7.0244747639084	3.30578895256253
"hsa-miR-34a-3p"	5.00209418383109	5.01253610348905	4.32927066050535	8.42382960999043	0	0	4.4066065919242	6.18780187248672	1.9630045704803	7.49650149405807	0.87805934548855	11.5702613339689
"hsa-miR-9-3-5p"	3062.94900523257	5055.64391397906	1621.74478942531	1448.89869291835	740.557942566723	440.734448807717	2411.04332100995	2627.16388071865	2432.16266282509	3186.01313497468	1797.38748021506	2474.38303099306
"hsa-miR-1-2-3p"	9.17050600369034	14.0351010897693	13.8536661136171	14.6013046573167	0	0	10.0722436386839	9.72368865676485	5.23467885461414	7.49650149405807	6.14641541841985	8.26447238140633
"hsa-miR-106b-5p"	2438.52091461766	2632.58396155245	3017.50165037223	2729.3207936369	246.852647522241	1410.3502361847	1122.42565048584	2909.15085176483	944.205198401025	3110.29846988469	1057.18345196821	5285.95653514749
"hsa-miR-660-3p"	4.16841181985924	4.01002888279124	3.03048946235375	5.05429776599426	123.42632376112	0	1.88854568225323	4.41985848034766	3.27167428413384	10.4951020916813	3.5122373819542	6.61157790512507
"hsa-miR-548f-4-3p"	18.3410120073807	46.1153321520993	10.3902495852128	8.98541825065646	0	0	13.8493350031903	15.9114905292516	22.9017199889369	27.7370555280148	24.5856616736794	51.2397287647193
"hsa-miR-301a-3p"	80.0335069412975	45.1128249314015	57.1463727186707	52.2277435819407	0	0	43.4365506918242	91.9330563912313	45.8034399778737	50.226560010189	23.7076023281909	39.6694674307504
"hsa-miR-191-3p"	7.50314127574664	8.02005776558248	16.0183014438698	13.4781273759847	0	0	9.44272841126614	18.5634056174602	9.16068799557475	9.74545194227549	11.4147714913512	6.61157790512507
"hsa-miR-548l-5p"	12.5052354595777	14.0351010897693	8.22561425496017	3.9311204846622	0	0	4.4066065919242	9.72368865676485	4.58034399778737	14.9930029881161	1.7561186909771	14.8760502865314
"hsa-miR-224-5p"	399.333852342516	1058.64762505689	396.12826543624	266.754604316364	246.852647522241	440.734448807717	589.855768090425	639.995507954341	397.181258093848	374.825074702903	281.857049901825	92.5620906717509
"hsa-miR-550a-3-5p"	11.6715530956059	32.0802310623299	12.9878119815161	24.7099001893053	123.42632376112	0	23.9215786418742	15.027518833182	20.9387154184566	20.9902041833626	41.2687892379619	33.0578895256253
"hsa-miR-582-5p"	101.709248404566	60.1504332418686	36.365873548245	49.4198003786105	0	0	42.8070354644065	54.806245156311	18.3213759911495	90.7076680781026	33.3662551285649	168.595236580689
"hsa-miR-548h-1-5p"	35.0146592868177	65.1629693453577	13.4207390475666	21.9019569859751	0	0	28.3281852337984	41.546669715268	20.9387154184566	54.7244609066239	36.8784925105191	79.3389348615008
"hsa-miR-615-3p"	875.366482170441	2469.17528457871	1493.1654508083	1550.5462368789	246.852647522241	264.44066928463	1129.35031798743	2043.74256131276	1094.04788061436	1574.26531375219	1299.52783132305	667.769368417632
"hsa-miR-100-5p"	687.787950276775	842.106065386161	478.384407985842	387.49616205956	63811.4093844993	67608.6644471038	615.665892414552	559.554083612014	408.304950659903	775.88790463501	295.905999429641	1282.64611359426
"hsa-miR-4448-3p"	14.1726001875214	26.0651877381431	29.0061134253859	6.17747504732631	0	0	37.7709136450646	24.7512074899469	27.4820639867242	11.2447522410871	14.0489495278168	0
"hsa-miR-4454-5p"	33.347294558874	43.1078104900059	54.1158832563169	135.342862400513	123.42632376112	0	62.3220075143565	73.3696507737711	43.8404354073934	82.4615164346387	35.122373819542	166.942342104408
"hsa-miR-378h-5p"	11.6715530956059	27.0676949588409	30.737821689588	21.3403683453091	0	0	34.6233375079758	18.5634056174602	32.7167428413384	26.987405378609	33.3662551285649	33.0578895256253
"hsa-miR-363-3p"	226.761603000343	134.335967573507	125.115922088605	102.770721241883	123.42632376112	176.293779523087	103.24049729651	128.175895930082	59.5444719712358	107.19997136503	232.685726554466	150.413397341595
"hsa-miR-7974-3p"	295.957239210006	670.677330646835	204.774502241903	210.595740249761	0	0	360.082710082949	327.069527545727	567.308320868807	260.878251993221	1506.74983685835	719.009097182351
"hsa-miR-641-3p"	5.83577654780294	21.052651634654	3.46341652840428	6.73906368799234	0	0	6.29515227417743	12.3756037449734	5.88901371144091	18.7412537351452	3.5122373819542	24.793417144219
"hsa-miR-219a-1-5p"	5.00209418383109	4.01002888279124	8.65854132101071	7.8622409693244	0	0	3.77709136450646	7.95574526462579	3.92600914096061	5.99720119524645	2.63417803646565	3.30578895256253
"hsa-miR-103a-1-3p"	7049.61806974595	12005.0239678563	39439.2227901377	18306.6665084312	9380.40060584515	19127.8750782549	12568.9010306227	8980.26846037037	11721.7546251947	8173.43557897151	10054.6575651894	6826.45418704163
"hsa-miR-4429-5p"	1.6673647279437	3.00752166209343	4.76219772655589	5.05429776599426	123.42632376112	0	10.0722436386839	2.6519150882086	5.88901371144091	5.24755104584065	4.39029672744275	6.61157790512507
"hsa-miR-130a-3p"	26.6778356470992	12.0300866483737	16.0183014438698	16.8476592199809	0	88.1468897615434	7.55418272901291	34.4748961467117	15.0497017070157	31.4853062750439	14.0489495278168	18.1818392390939
"hsa-miR-548h-4-5p"	35.0146592868177	65.1629693453577	13.4207390475666	21.9019569859751	0	0	28.3281852337984	41.546669715268	20.9387154184566	54.7244609066239	36.8784925105191	79.3389348615008
"hsa-miR-28-3p"	286.786733206316	617.544447949851	538.561270166866	495.321181067437	4196.49500787809	528.881338569261	811.44512814147	449.057621603322	836.894281881436	410.058631724976	780.594758139321	477.686503645286
"hsa-miR-15b-3p"	425.178005625643	336.842426154464	248.933062979058	238.675172283062	246.852647522241	440.734448807717	203.333418455931	351.820735035674	216.58483760966	389.068427541614	351.22373819542	877.686966905352
"hsa-miR-128-1-3p"	9373.0908181355	31161.9344481707	8208.29717231815	9223.53183429885	2715.37912274465	2732.55358260785	8056.53588049227	24191.6534063349	8181.14871490507	11842.2234101635	8175.61056584389	5897.52749137156
"hsa-miR-130b-3p"	47.5198947463954	63.1579549039621	102.170787587926	92.6621257098947	0	0	56.0268552401791	85.7452545187446	62.8161462553697	68.9678137453342	50.0493826928474	99.173668576876
"hsa-miR-4521-5p"	3132.14464144224	1718.29737627605	3439.6055397715	1542.68399590958	370.278971283361	1498.49712594624	2012.56018205452	2318.65775879038	1601.1573946551	1705.45408989821	1513.77431162226	664.463579465069
"hsa-miR-92a-2-3p"	26604.4715990696	65604.0725224647	36584.9346436665	33245.4859387882	19995.0644493015	23711.5133458552	53626.5136780352	49173.5775089559	42085.509321384	36964.4992170509	30071.7764642919	30568.6304443457
"hsa-miR-505-3p"	140.058637147271	147.368561442578	162.780576835001	139.273982885175	123.42632376112	264.44066928463	154.231230717347	168.838593949281	118.434609085645	120.693674054335	148.392029387565	77.6860403852195
"hsa-miR-296-3p"	154.231237334792	207.518994684447	293.091623716212	279.671143051682	123.42632376112	264.44066928463	396.594593273178	228.064697585939	255.190594162439	228.643295568771	507.518301692382	284.297849920378
"hsa-miR-548ah-3p"	5.00209418383109	21.052651634654	4.76219772655589	5.05429776599426	0	0	8.18369795643065	6.18780187248672	6.54334856826767	11.2447522410871	14.9270088733054	23.1405226679377
"hsa-miR-503-5p"	149.229143150961	207.518994684447	348.506288170681	286.410206739675	493.705295044482	176.293779523087	236.068210281654	173.258452429628	237.523553028117	202.405540339568	347.711500813466	327.273106303691
"hsa-miR-30b-3p"	1.6673647279437	11.0275794276759	18.615863840173	12.9165387353187	0	0	10.7017588661016	15.027518833182	8.50635313874798	10.4951020916813	4.39029672744275	9.9173668576876
"hsa-miR-429-3p"	20.8420590992962	13.0325938690715	5.62805185865696	7.8622409693244	1234.2632376112	3173.28803141556	7.55418272901291	17.6794339213906	5.23467885461414	8.99580179286968	1.7561186909771	24.793417144219
"hsa-miR-185-3p"	18.3410120073807	40.1002888279124	19.4817179722741	15.1628932979828	0	0	33.3643070531404	22.9832640978078	31.4080731276848	17.9916035857394	57.0738574567558	21.4876281916565
"hsa-miR-32-5p"	895.374858905766	465.163350403784	777.969937692812	1018.72179416818	246.852647522241	440.734448807717	564.045643766297	714.249130424182	431.20667064884	1027.77035483536	360.882390995794	752.066986707976
"hsa-miR-941-1-3p"	216.757414632681	436.090641003548	181.396440675174	210.034151609095	370.278971283361	264.44066928463	543.90115648893	315.577895496823	706.027310516082	260.128601843815	697.179120317909	323.967317351128
"hsa-miR-378e-3p"	32.5136121949021	91.2281570835008	52.8171020581653	80.8687642559081	123.42632376112	0	85.614070928813	58.3421319405891	69.3594948236373	68.9678137453342	86.0498158578779	80.9918293377821
"hsa-miR-3158-2-3p"	18.3410120073807	42.105303269308	54.1158832563169	73.5681119272497	0	0	53.5087943305081	28.287094274225	61.5074765417161	33.7342567232613	77.2692224029924	44.6281508595942
"hsa-miR-6866-5p"	12.5052354595777	20.0501444139562	4.32927066050535	6.73906368799234	0	0	11.9607893209371	9.72368865676485	11.7780274228818	5.99720119524645	7.90253410939695	11.5702613339689
"hsa-miR-22-3p"	1595.66804464212	883.208861434771	1350.73244607767	1433.73579962037	6294.74251181714	3349.58181093865	1165.23268595024	2003.07986329356	857.832997299892	1896.61487799669	4106.68355884995	4137.19487413201
"hsa-miR-31-3p"	35.8483416507895	18.0451299725606	6.06097892470749	12.3549500946526	0	0	13.2198197757726	18.5634056174602	7.85201828192121	25.4881050797974	17.561186909771	117.35550781597
"hsa-miR-4741-3p"	4.16841181985924	4.01002888279124	6.49390599075803	5.61588640666029	0	0	1.88854568225323	5.30383017641719	6.54334856826767	4.49790089643484	13.1708901823283	11.5702613339689
"hsa-miR-1304-3p"	22.5094238272399	91.2281570835008	45.0244148692557	51.1045663006086	123.42632376112	0	86.2435861562307	33.5909244506422	53.6554582597949	29.9860059762323	81.6595191304352	64.4628845749694
"hsa-miR-548b-5p"	18.3410120073807	16.040115531165	19.4817179722741	17.4092478606469	0	0	27.0691547789629	10.6076603528344	11.7780274228818	17.9916035857394	11.4147714913512	19.8347337153752
"hsa-miR-9-2-5p"	3063.78268759654	5055.64391397906	1621.74478942531	1448.89869291835	740.557942566723	440.734448807717	2411.04332100995	2627.16388071865	2432.81699768192	3186.01313497468	1797.38748021506	2474.38303099306
"hsa-miR-548o-3p"	177.574343526004	481.203465934949	81.3902884175006	97.1548348352229	0	0	199.556327091424	169.72256564535	210.041489041392	182.914636455017	331.906432594672	323.967317351128
"hsa-miR-30d-3p"	60.858812569945	137.3434892356	39.3963630105987	38.1880275652899	0	0	80.5779491094711	105.192631832274	68.7051599668106	81.7118662852329	55.3177387657787	105.785246482001
"hsa-miR-548f-5-3p"	9.17050600369034	22.0551588553518	2.59756239630321	7.8622409693244	0	0	4.4066065919242	6.18780187248672	7.19768342509444	11.9944023904929	4.39029672744275	34.7107840019066
